step,episodes,epsilon,train/ep_reward,train/ep_len,exploration/unique_obs,exploration/frontier_rate,loss/q,loss/b,recent_policy,eval_masked/mean_reward,eval_masked/success,eval_q/mean_reward,eval_q/success
3270798,13668,0.0500,0.0000,250,6,0.0000,0.000017,1.850151,cov(0.05),,,,
3271048,13669,0.0500,0.0000,250,4,0.0000,0.000069,1.873359,cor(0.3),,,,
3271298,13670,0.0500,0.0000,250,4,0.0000,94303.945312,1.886116,cov(0.05),,,,
3271548,13671,0.0500,0.0000,250,6,0.0000,0.000065,1.878777,cov(0.05),,,,
3271798,13672,0.0500,0.0000,250,19,0.0000,0.012892,1.903140,cov(0.05),,,,
3272048,13673,0.0500,0.0000,250,8,0.0000,1544.867188,1.835787,cov(0.05),,,,
3272298,13674,0.0500,0.0000,250,10,0.0000,0.000026,1.868626,cov(0.05),,,,
3272548,13675,0.0500,0.0000,250,5,0.0000,22.570343,1.843768,cov(0.05),,,,
3272798,13676,0.0500,0.0000,250,8,0.0000,28374.957031,1.913568,cov(0.05),,,,
3273048,13677,0.0500,0.0000,250,7,0.0000,180.184021,1.867787,cov(0.05),,,,
3273298,13678,0.0500,0.0000,250,8,0.0000,0.000059,1.900512,cov(0.05),,,,
3273548,13679,0.0500,0.0000,250,4,0.0000,0.000027,1.798377,cov(0.05),,,,
3273798,13680,0.0500,0.0000,250,6,0.0000,542.773499,1.845921,cov(0.05),,,,
3274048,13681,0.0500,0.0000,250,12,0.0000,0.000040,1.919909,cov(0.05),,,,
3274298,13682,0.0500,0.0000,250,6,0.0000,0.012083,1.976204,cov(0.05),,,,
3274548,13683,0.0500,0.0000,250,14,0.0000,0.000039,1.908981,cov(0.05),,,,
3274798,13684,0.0500,0.0000,250,14,0.0000,0.000046,1.886149,cov(0.05),,,,
3275048,13685,0.0500,0.0000,250,4,0.0000,0.000019,1.902864,cov(0.05),,,,
3275298,13686,0.0500,0.0000,250,7,0.0000,0.000097,1.897670,cov(0.05),,,,
3275548,13687,0.0500,0.0000,250,11,0.0000,0.000039,1.831574,eps,,,,
3275798,13688,0.0500,0.0000,250,14,0.0000,0.000122,1.893544,cov(0.10),,,,
3276048,13689,0.0500,0.0000,250,6,0.0000,0.012552,1.822348,cov(0.05),,,,
3276298,13690,0.0500,0.0000,250,8,0.0000,0.012185,1.830701,cov(0.05),,,,
3276548,13691,0.0500,0.0000,250,13,0.0000,13158.562500,1.828864,cov(0.05),,,,
3276798,13692,0.0500,0.0000,250,8,0.0000,1901.808594,1.807485,cov(0.05),,,,
3277048,13693,0.0500,0.0000,250,8,0.0000,1716.609375,1.820275,cov(0.05),,,,
3277298,13694,0.0500,0.0000,250,11,0.0000,0.000035,1.904014,cov(0.05),,,,
3277548,13695,0.0500,0.0000,250,6,0.0000,0.011451,1.899090,cov(0.05),,,,
3277798,13696,0.0500,0.0000,250,17,0.0000,184.855576,1.826738,cov(0.05),,,,
3278048,13697,0.0500,0.0000,250,14,0.0000,0.000037,1.925089,cov(0.05),,,,
3278298,13698,0.0500,0.0000,250,16,0.0000,1547.093750,1.993864,cov(0.05),,,,
3278548,13699,0.0500,0.0000,250,8,0.0000,0.012030,1.905896,cov(0.05),,,,
3278798,13700,0.0500,0.0000,250,8,0.0000,1463.914062,1.972185,cov(0.05),,,,
3279048,13701,0.0500,0.0000,250,5,0.0000,297.125031,1.832713,cov(0.05),,,,
3279298,13702,0.0500,0.0000,250,4,0.0000,0.000053,1.937681,cov(0.05),,,,
3279548,13703,0.0500,0.0000,250,8,0.0000,261.086548,1.944535,cov(0.05),,,,
3279798,13704,0.0500,0.0000,250,4,0.0000,0.000038,1.917506,cov(0.05),,,,
3280048,13705,0.0500,0.0000,250,4,0.0000,108088.039062,1.856217,cov(0.05),,,,
3280298,13706,0.0500,0.0000,250,14,0.0000,0.000042,1.907846,cov(0.05),,,,
3280548,13707,0.0500,0.0000,250,8,0.0000,0.000031,1.899784,cov(0.05),,,,
3280798,13708,0.0500,0.0000,250,8,0.0000,120.476578,1.904634,cov(0.05),,,,
3281048,13709,0.0500,0.0000,250,11,0.0000,0.000040,1.996077,cov(0.05),,,,
3281298,13710,0.0500,0.0000,250,13,0.0000,0.000037,1.988244,cov(0.05),,,,
3281548,13711,0.0500,0.0000,250,8,0.0000,456.210938,1.788639,cov(0.05),,,,
3281798,13712,0.0500,0.0000,250,6,0.0000,0.000018,1.826284,cov(0.05),,,,
3282048,13713,0.0500,0.0000,250,6,0.0000,0.000070,2.009548,cov(0.05),,,,
3282298,13714,0.0500,0.0000,250,7,0.0000,101.134796,1.894859,eps,,,,
3282548,13715,0.0500,0.0000,250,7,0.0000,0.000076,1.839508,cov(0.05),,,,
3282798,13716,0.0500,0.0000,250,6,0.0000,0.000083,1.926588,cov(0.05),,,,
3283048,13717,0.0500,0.0000,250,6,0.0000,0.000036,1.825552,cov(0.05),,,,
3283298,13718,0.0500,0.0000,250,18,0.0000,0.000024,1.920916,cov(0.05),,,,
3283548,13719,0.0500,0.0000,250,8,0.0000,0.000029,1.901527,cov(0.05),,,,
3283798,13720,0.0500,0.0000,250,10,0.0000,113637.468750,1.882508,cov(0.05),,,,
3284048,13721,0.0500,0.0000,250,4,0.0000,0.000075,1.899780,cov(0.05),,,,
3284298,13722,0.0500,0.0000,250,8,0.0000,0.000088,1.895447,cov(0.05),,,,
3284548,13723,0.0500,0.0000,250,7,0.0000,183.601715,1.856399,cov(0.05),,,,
3284798,13724,0.0500,0.0000,250,4,0.0000,662.273438,1.932811,cov(0.05),,,,
3285048,13725,0.0500,0.0000,250,8,0.0000,0.000183,1.908003,cov(0.05),,,,
3285298,13726,0.0500,0.0000,250,8,0.0000,0.000025,1.910181,cov(0.05),,,,
3285548,13727,0.0500,0.0000,250,8,0.0000,0.000021,1.828373,eps,,,,
3285798,13728,0.0500,0.0000,250,4,0.0000,86140.843750,1.918228,cov(0.05),,,,
3286048,13729,0.0500,0.0000,250,8,0.0000,0.000149,1.867460,cov(0.05),,,,
3286298,13730,0.0500,0.0000,250,4,0.0000,180.962906,1.877761,cov(0.05),,,,
3286548,13731,0.0500,0.0000,250,11,0.0000,0.000089,1.959770,cov(0.05),,,,
3286798,13732,0.0500,0.0000,250,4,0.0000,0.000025,1.952672,cov(0.05),,,,
3287048,13733,0.0500,0.0000,250,4,0.0000,0.000044,1.848134,cov(0.05),,,,
3287298,13734,0.0500,0.0000,250,8,0.0000,0.000089,1.836356,cov(0.05),,,,
3287548,13735,0.0500,0.0000,250,6,0.0000,0.000138,1.942787,cov(0.05),,,,
3287798,13736,0.0500,0.0000,250,17,0.0000,0.000027,1.924927,cov(0.05),,,,
3288014,13737,0.0500,0.2224,216,15,0.0000,5040.045898,1.814775,eps,,,,
3288264,13738,0.0500,0.0000,250,16,0.0000,0.000035,1.811199,cov(0.05),,,,
3288514,13739,0.0500,0.0000,250,10,0.0000,3585.804688,1.933303,cov(0.05),,,,
3288764,13740,0.0500,0.0000,250,4,0.0000,0.000038,1.960615,cov(0.05),,,,
3289014,13741,0.0500,0.0000,250,8,0.0000,0.000034,1.930506,cov(0.05),,,,
3289264,13742,0.0500,0.0000,250,5,0.0000,1506.113403,1.846023,cov(0.05),,,,
3289514,13743,0.0500,0.0000,250,10,0.0000,2885.464844,1.802371,cov(0.05),,,,
3289764,13744,0.0500,0.0000,250,12,0.0000,0.000062,1.863812,cov(0.05),,,,
3290014,13745,0.0500,0.0000,250,8,0.0000,670.195374,1.925380,cov(0.05),,,,
3290264,13746,0.0500,0.0000,250,5,0.0000,3278.710938,1.804826,cov(0.05),,,,
3290514,13747,0.0500,0.0000,250,11,0.0000,0.000092,1.898043,cov(0.05),,,,
3290764,13748,0.0500,0.0000,250,8,0.0000,0.000040,1.937486,cov(0.05),,,,
3291014,13749,0.0500,0.0000,250,9,0.0000,609.195312,1.865994,cov(0.05),,,,
3291264,13750,0.0500,0.0000,250,6,0.0000,0.000067,1.944605,cov(0.05),,,,
3291514,13751,0.0500,0.0000,250,8,0.0000,0.000061,1.878387,eps,,,,
3291764,13752,0.0500,0.0000,250,8,0.0000,0.000056,1.927503,cov(0.05),,,,
3292014,13753,0.0500,0.0000,250,7,0.0000,0.012117,1.885535,cov(0.05),,,,
3292264,13754,0.0500,0.0000,250,6,0.0000,0.000022,1.919286,cov(0.05),,,,
3292514,13755,0.0500,0.0000,250,14,0.0000,0.000227,1.949042,cov(0.05),,,,
3292764,13756,0.0500,0.0000,250,8,0.0000,977.746094,1.839426,eps,,,,
3293014,13757,0.0500,0.0000,250,16,0.0000,0.000041,1.957935,cov(0.05),,,,
3293264,13758,0.0500,0.0000,250,13,0.0000,0.000163,1.926226,cov(0.05),,,,
3293514,13759,0.0500,0.0000,250,4,0.0000,5218.960938,1.992910,cov(0.05),,,,
3293764,13760,0.0500,0.0000,250,4,0.0000,0.000016,1.915455,cov(0.05),,,,
3294014,13761,0.0500,0.0000,250,4,0.0000,903.097656,1.870399,cov(0.05),,,,
3294264,13762,0.0500,0.0000,250,5,0.0000,0.000057,1.948385,cov(0.05),,,,
3294514,13763,0.0500,0.0000,250,8,0.0000,0.000053,1.897544,cov(0.05),,,,
3294764,13764,0.0500,0.0000,250,7,0.0000,0.000059,1.897084,eps,,,,
3295014,13765,0.0500,0.0000,250,17,0.0000,0.000082,1.870128,cov(0.05),,,,
3295264,13766,0.0500,0.0000,250,12,0.0000,0.024914,1.864150,cov(0.05),,,,
3295514,13767,0.0500,0.0000,250,4,0.0000,0.000111,1.865857,cov(0.05),,,,
3295764,13768,0.0500,0.0000,250,7,0.0000,0.000045,1.892162,cov(0.05),,,,
3296014,13769,0.0500,0.0000,250,12,0.0000,0.000029,1.931131,cov(0.05),,,,
3296264,13770,0.0500,0.0000,250,8,0.0000,1689.281250,1.977317,cor(0.3),,,,
3296514,13771,0.0500,0.0000,250,19,0.0000,0.000133,2.035449,cov(0.05),,,,
3296764,13772,0.0500,0.0000,250,7,0.0000,0.000132,1.948268,cov(0.05),,,,
3297014,13773,0.0500,0.0000,250,4,0.0000,439.851685,1.889290,cov(0.05),,,,
3297264,13774,0.0500,0.0000,250,18,0.0000,0.000031,1.874392,cov(0.05),,,,
3297514,13775,0.0500,0.0000,250,4,0.0000,1069.679688,1.873012,cov(0.05),,,,
3297764,13776,0.0500,0.0000,250,8,0.0000,1429.836060,1.885126,cov(0.05),,,,
3298014,13777,0.0500,0.0000,250,4,0.0000,0.000030,1.946540,cov(0.05),,,,
3298264,13778,0.0500,0.0000,250,15,0.0000,3480.906250,1.744996,cov(0.05),,,,
3298514,13779,0.0500,0.0000,250,8,0.0000,3919.898438,1.866043,cov(0.05),,,,
3298764,13780,0.0500,0.0000,250,14,0.0000,0.013444,1.896910,cov(0.05),,,,
3299014,13781,0.0500,0.0000,250,14,0.0000,0.000038,1.901242,cov(0.05),,,,
3299264,13782,0.0500,0.0000,250,7,0.0000,0.000006,1.892679,cov(0.05),,,,
3299514,13783,0.0500,0.0000,250,10,0.0000,0.000096,1.867771,cov(0.05),,,,
3299764,13784,0.0500,0.0000,250,5,0.0000,248.273499,1.860825,cov(0.05),,,,
3300000,13784,,,,,,,,,0.0000,0.0000,0.0000,0.0000
3300014,13785,0.0500,0.0000,250,14,0.0000,0.000185,2.012351,cov(0.05),,,,
3300264,13786,0.0500,0.0000,250,4,0.0000,0.000055,1.875178,cov(0.05),,,,
3300514,13787,0.0500,0.0000,250,14,0.0000,42.000336,2.013172,cov(0.05),,,,
3300764,13788,0.0500,0.0000,250,8,0.0000,0.000025,1.867981,cov(0.05),,,,
3301014,13789,0.0500,0.0000,250,5,0.0000,0.000097,2.038011,cov(0.10),,,,
3301264,13790,0.0500,0.0000,250,15,0.0000,0.000031,1.817283,cov(0.05),,,,
3301514,13791,0.0500,0.0000,250,4,0.0000,0.000020,1.901056,cov(0.05),,,,
3301764,13792,0.0500,0.0000,250,15,0.0000,0.000037,1.872141,cov(0.05),,,,
3302014,13793,0.0500,0.0000,250,8,0.0000,0.014078,1.889049,cov(0.05),,,,
3302264,13794,0.0500,0.0000,250,4,0.0000,0.013557,1.915346,cov(0.05),,,,
3302514,13795,0.0500,0.0000,250,9,0.0000,323.179718,1.841780,cov(0.05),,,,
3302764,13796,0.0500,0.0000,250,4,0.0000,166.972824,1.892387,cov(0.05),,,,
3303014,13797,0.0500,0.0000,250,4,0.0000,0.000123,1.978243,cov(0.05),,,,
3303264,13798,0.0500,0.0000,250,4,0.0000,0.000051,1.896496,eps,,,,
3303514,13799,0.0500,0.0000,250,12,0.0000,120437.257812,1.835682,cov(0.05),,,,
3303764,13800,0.0500,0.0000,250,4,0.0000,489.609436,1.940318,cov(0.05),,,,
3304014,13801,0.0500,0.0000,250,4,0.0000,0.000052,1.865888,cov(0.05),,,,
3304264,13802,0.0500,0.0000,250,7,0.0000,443.423431,1.890081,cov(0.05),,,,
3304514,13803,0.0500,0.0000,250,15,0.0000,0.000104,1.856048,cov(0.05),,,,
3304764,13804,0.0500,0.0000,250,14,0.0000,0.000018,1.868419,cov(0.05),,,,
3305014,13805,0.0500,0.0000,250,11,0.0000,571.507874,1.871065,cov(0.05),,,,
3305264,13806,0.0500,0.0000,250,4,0.0000,3854.250000,1.807245,cov(0.05),,,,
3305514,13807,0.0500,0.0000,250,8,0.0000,0.000118,1.891892,cov(0.05),,,,
3305764,13808,0.0500,0.0000,250,11,0.0000,0.000088,1.899316,cov(0.05),,,,
3306014,13809,0.0500,0.0000,250,4,0.0000,0.014346,1.913782,cov(0.05),,,,
3306264,13810,0.0500,0.0000,250,11,0.0000,0.014853,1.898980,cov(0.05),,,,
3306514,13811,0.0500,0.0000,250,13,0.0000,1411.722656,1.877224,cov(0.05),,,,
3306764,13812,0.0500,0.0000,250,16,0.0000,0.000083,1.964291,cov(0.05),,,,
3307014,13813,0.0500,0.0000,250,16,0.0000,395.328217,1.837612,cov(0.05),,,,
3307264,13814,0.0500,0.0000,250,8,0.0000,0.000027,1.855484,eps,,,,
3307514,13815,0.0500,0.0000,250,8,0.0000,0.000052,1.980236,cov(0.05),,,,
3307764,13816,0.0500,0.0000,250,7,0.0000,0.000035,1.857950,cov(0.05),,,,
3308014,13817,0.0500,0.0000,250,21,0.0000,24.046951,1.837378,cov(0.05),,,,
3308264,13818,0.0500,0.0000,250,14,0.0000,0.000066,1.917013,cov(0.05),,,,
3308514,13819,0.0500,0.0000,250,16,0.0000,0.000079,1.880918,cov(0.05),,,,
3308764,13820,0.0500,0.0000,250,8,0.0000,661.109436,1.856290,cov(0.05),,,,
3309014,13821,0.0500,0.0000,250,19,0.0000,0.000055,1.946090,cov(0.05),,,,
3309264,13822,0.0500,0.0000,250,12,0.0000,0.000101,1.959732,cov(0.05),,,,
3309514,13823,0.0500,0.0000,250,4,0.0000,2926.003418,1.796854,cov(0.05),,,,
3309764,13824,0.0500,0.0000,250,13,0.0000,0.000096,1.917779,cov(0.05),,,,
3310014,13825,0.0500,0.0000,250,10,0.0000,0.000124,1.940104,cov(0.05),,,,
3310264,13826,0.0500,0.0000,250,11,0.0000,0.000041,1.907079,cov(0.05),,,,
3310514,13827,0.0500,0.0000,250,13,0.0000,0.000071,1.937077,eps,,,,
3310764,13828,0.0500,0.0000,250,11,0.0000,0.000063,1.981350,cov(0.05),,,,
3311014,13829,0.0500,0.0000,250,10,0.0000,0.000091,1.906323,cov(0.05),,,,
3311264,13830,0.0500,0.0000,250,8,0.0000,0.000048,1.858145,cov(0.05),,,,
3311514,13831,0.0500,0.0000,250,4,0.0000,0.000022,1.872609,cov(0.05),,,,
3311764,13832,0.0500,0.0000,250,9,0.0000,0.000106,1.822078,cov(0.05),,,,
3312014,13833,0.0500,0.0000,250,10,0.0000,0.000028,1.981958,cov(0.05),,,,
3312264,13834,0.0500,0.0000,250,14,0.0000,0.000115,1.920763,cov(0.05),,,,
3312514,13835,0.0500,0.0000,250,13,0.0000,0.000065,1.859979,cov(0.05),,,,
3312764,13836,0.0500,0.0000,250,4,0.0000,488.164062,1.906110,cov(0.05),,,,
3313014,13837,0.0500,0.0000,250,9,0.0000,0.014100,1.894839,cov(0.05),,,,
3313264,13838,0.0500,0.0000,250,8,0.0000,0.000119,1.872643,cov(0.05),,,,
3313514,13839,0.0500,0.0000,250,11,0.0000,1461.011719,1.810519,cov(0.05),,,,
3313764,13840,0.0500,0.0000,250,12,0.0000,2267.261230,1.932688,cov(0.05),,,,
3314014,13841,0.0500,0.0000,250,4,0.0000,0.000064,1.841651,cov(0.05),,,,
3314264,13842,0.0500,0.0000,250,4,0.0000,0.000059,1.973112,eps,,,,
3314514,13843,0.0500,0.0000,250,4,0.0000,1532.085938,2.014505,cov(0.05),,,,
3314764,13844,0.0500,0.0000,250,15,0.0000,0.000093,1.909548,cov(0.05),,,,
3315014,13845,0.0500,0.0000,250,5,0.0000,1717.365356,1.902304,cov(0.05),,,,
3315264,13846,0.0500,0.0000,250,12,0.0000,0.000090,1.926112,cov(0.05),,,,
3315514,13847,0.0500,0.0000,250,6,0.0000,2800.726562,1.918940,cov(0.05),,,,
3315764,13848,0.0500,0.0000,250,9,0.0000,0.000132,1.951008,cov(0.05),,,,
3316014,13849,0.0500,0.0000,250,6,0.0000,433.562500,1.933940,cov(0.05),,,,
3316264,13850,0.0500,0.0000,250,13,0.0000,27.868689,1.923564,cov(0.05),,,,
3316514,13851,0.0500,0.0000,250,6,0.0000,0.013626,1.869198,cov(0.05),,,,
3316764,13852,0.0500,0.0000,250,4,0.0000,1592.570312,1.895460,cov(0.05),,,,
3317014,13853,0.0500,0.0000,250,4,0.0000,36.340866,1.848903,cov(0.05),,,,
3317264,13854,0.0500,0.0000,250,4,0.0000,0.000049,1.949747,cov(0.05),,,,
3317514,13855,0.0500,0.0000,250,8,0.0000,0.000059,1.920089,eps,,,,
3317764,13856,0.0500,0.0000,250,19,0.0000,0.000045,1.839875,cov(0.05),,,,
3318014,13857,0.0500,0.0000,250,4,0.0000,0.000128,1.899622,cov(0.05),,,,
3318264,13858,0.0500,0.0000,250,5,0.0000,0.013377,1.865089,cov(0.05),,,,
3318514,13859,0.0500,0.0000,250,4,0.0000,0.000057,1.905397,cov(0.05),,,,
3318764,13860,0.0500,0.0000,250,10,0.0000,133.332031,1.834397,cov(0.05),,,,
3319014,13861,0.0500,0.0000,250,7,0.0000,4175.789062,1.955912,cov(0.05),,,,
3319264,13862,0.0500,0.0000,250,4,0.0000,1819.097656,1.865922,cov(0.05),,,,
3319514,13863,0.0500,0.0000,250,4,0.0000,1322.373047,1.771237,cov(0.05),,,,
3319764,13864,0.0500,0.0000,250,10,0.0000,0.000072,1.926495,cov(0.05),,,,
3320014,13865,0.0500,0.0000,250,13,0.0000,0.000076,1.910891,cov(0.05),,,,
3320264,13866,0.0500,0.0000,250,13,0.0000,660.614563,1.833011,cov(0.05),,,,
3320514,13867,0.0500,0.0000,250,12,0.0000,0.000092,1.890230,eps,,,,
3320764,13868,0.0500,0.0000,250,8,0.0000,0.000127,1.946694,cov(0.05),,,,
3321014,13869,0.0500,0.0000,250,10,0.0000,0.000110,1.940865,cov(0.05),,,,
3321264,13870,0.0500,0.0000,250,7,0.0000,550.148438,1.886038,cov(0.05),,,,
3321514,13871,0.0500,0.0000,250,4,0.0000,1244.496094,1.810580,cor(0.3),,,,
3321764,13872,0.0500,0.0000,250,15,0.0000,0.000013,1.879557,cov(0.05),,,,
3322014,13873,0.0500,0.0000,250,12,0.0000,868.421875,1.924885,cov(0.05),,,,
3322264,13874,0.0500,0.0000,250,12,0.0000,370.429718,1.857632,cov(0.05),,,,
3322514,13875,0.0500,0.0000,250,11,0.0000,0.000060,1.865618,cov(0.05),,,,
3322764,13876,0.0500,0.0000,250,12,0.0000,0.000105,1.896628,cov(0.05),,,,
3323014,13877,0.0500,0.0000,250,8,0.0000,0.000032,1.951250,cov(0.05),,,,
3323264,13878,0.0500,0.0000,250,10,0.0000,0.000081,1.919214,cov(0.05),,,,
3323514,13879,0.0500,0.0000,250,12,0.0000,0.000096,1.888485,cov(0.05),,,,
3323764,13880,0.0500,0.0000,250,7,0.0000,283.935638,1.937335,cov(0.05),,,,
3324014,13881,0.0500,0.0000,250,8,0.0000,237.235870,1.889820,cov(0.05),,,,
3324264,13882,0.0500,0.0000,250,8,0.0000,1794.472778,1.916341,cov(0.05),,,,
3324514,13883,0.0500,0.0000,250,10,0.0000,0.000054,1.948284,cov(0.05),,,,
3324764,13884,0.0500,0.0000,250,4,0.0000,0.000069,2.015071,cov(0.05),,,,
3325014,13885,0.0500,0.0000,250,4,0.0000,0.000157,1.833326,cov(0.05),,,,
3325264,13886,0.0500,0.0000,250,20,0.0000,0.000056,1.894778,cov(0.05),,,,
3325514,13887,0.0500,0.0000,250,8,0.0000,50.925362,1.987651,cov(0.05),,,,
3325764,13888,0.0500,0.0000,250,4,0.0000,94092.132812,1.958191,cov(0.05),,,,
3326014,13889,0.0500,0.0000,250,15,0.0000,0.000018,1.930763,cov(0.05),,,,
3326264,13890,0.0500,0.0000,250,14,0.0000,719.515625,1.870694,cov(0.10),,,,
3326514,13891,0.0500,0.0000,250,9,0.0000,263.140656,1.891588,cov(0.05),,,,
3326764,13892,0.0500,0.0000,250,10,0.0000,11336.246094,1.976631,cov(0.05),,,,
3327014,13893,0.0500,0.0000,250,4,0.0000,0.000080,1.940284,cov(0.05),,,,
3327264,13894,0.0500,0.0000,250,5,0.0000,34.824268,1.876034,cov(0.05),,,,
3327514,13895,0.0500,0.0000,250,8,0.0000,0.000059,1.975873,cov(0.05),,,,
3327764,13896,0.0500,0.0000,250,8,0.0000,1980.987305,1.968473,cov(0.05),,,,
3328014,13897,0.0500,0.0000,250,14,0.0000,1410.921021,1.866232,cov(0.05),,,,
3328264,13898,0.0500,0.0000,250,4,0.0000,0.000045,1.922968,cov(0.05),,,,
3328514,13899,0.0500,0.0000,250,4,0.0000,0.000093,2.011684,cov(0.05),,,,
3328764,13900,0.0500,0.0000,250,14,0.0000,0.013395,1.861375,cov(0.05),,,,
3329014,13901,0.0500,0.0000,250,12,0.0000,0.000018,1.957580,cov(0.05),,,,
3329264,13902,0.0500,0.0000,250,8,0.0000,672.562561,1.850957,cov(0.05),,,,
3329514,13903,0.0500,0.0000,250,4,0.0000,3.734437,1.920727,cov(0.05),,,,
3329764,13904,0.0500,0.0000,250,11,0.0000,0.000067,1.947535,cov(0.05),,,,
3330014,13905,0.0500,0.0000,250,6,0.0000,1006.623718,1.884386,cov(0.05),,,,
3330264,13906,0.0500,0.0000,250,8,0.0000,1290.257812,1.898062,cov(0.05),,,,
3330514,13907,0.0500,0.0000,250,6,0.0000,82.792023,1.864584,cov(0.05),,,,
3330764,13908,0.0500,0.0000,250,18,0.0000,0.000113,1.881183,cov(0.05),,,,
3331014,13909,0.0500,0.0000,250,10,0.0000,0.000063,1.955617,cov(0.05),,,,
3331264,13910,0.0500,0.0000,250,6,0.0000,169.484467,1.905118,cov(0.05),,,,
3331514,13911,0.0500,0.0000,250,12,0.0000,0.000104,1.974335,cov(0.05),,,,
3331764,13912,0.0500,0.0000,250,6,0.0000,644.742249,1.831712,cov(0.05),,,,
3332014,13913,0.0500,0.0000,250,5,0.0000,0.014111,1.880716,cov(0.05),,,,
3332264,13914,0.0500,0.0000,250,13,0.0000,0.000101,1.887540,cov(0.05),,,,
3332514,13915,0.0500,0.0000,250,7,0.0000,94674.078125,1.985617,cov(0.05),,,,
3332764,13916,0.0500,0.0000,250,8,0.0000,0.000230,1.831789,cov(0.05),,,,
3333014,13917,0.0500,0.0000,250,8,0.0000,0.027373,1.876470,cov(0.05),,,,
3333264,13918,0.0500,0.0000,250,8,0.0000,0.000024,1.945268,cov(0.05),,,,
3333514,13919,0.0500,0.0000,250,11,0.0000,0.000036,1.873465,cov(0.05),,,,
3333764,13920,0.0500,0.0000,250,9,0.0000,0.000144,1.929224,cov(0.05),,,,
3334014,13921,0.0500,0.0000,250,17,0.0000,894.810059,1.878182,cov(0.05),,,,
3334264,13922,0.0500,0.0000,250,7,0.0000,0.000080,1.945282,cov(0.05),,,,
3334514,13923,0.0500,0.0000,250,11,0.0000,0.000110,1.961577,cov(0.05),,,,
3334764,13924,0.0500,0.0000,250,4,0.0000,0.000072,1.936092,cov(0.05),,,,
3335014,13925,0.0500,0.0000,250,4,0.0000,0.000078,1.876238,cov(0.05),,,,
3335264,13926,0.0500,0.0000,250,5,0.0000,0.000121,1.895828,cov(0.05),,,,
3335514,13927,0.0500,0.0000,250,8,0.0000,10.425888,1.866023,cov(0.05),,,,
3335764,13928,0.0500,0.0000,250,8,0.0000,0.000110,1.852858,cov(0.05),,,,
3336014,13929,0.0500,0.0000,250,4,0.0000,0.000138,1.910374,cov(0.05),,,,
3336264,13930,0.0500,0.0000,250,4,0.0000,0.000055,1.887954,cov(0.05),,,,
3336514,13931,0.0500,0.0000,250,5,0.0000,53.635357,1.934674,cov(0.05),,,,
3336764,13932,0.0500,0.0000,250,4,0.0000,3203.472656,1.807170,cov(0.05),,,,
3337014,13933,0.0500,0.0000,250,8,0.0000,0.000191,2.027852,cov(0.05),,,,
3337264,13934,0.0500,0.0000,250,11,0.0000,308.640686,1.858081,cov(0.05),,,,
3337514,13935,0.0500,0.0000,250,15,0.0000,2065.158203,1.984707,cov(0.05),,,,
3337764,13936,0.0500,0.0000,250,13,0.0000,0.014772,1.905074,eps,,,,
3338014,13937,0.0500,0.0000,250,7,0.0000,139.773544,1.763088,cov(0.05),,,,
3338264,13938,0.0500,0.0000,250,8,0.0000,439.182648,1.808432,cov(0.05),,,,
3338514,13939,0.0500,0.0000,250,10,0.0000,0.000086,1.915299,cov(0.05),,,,
3338764,13940,0.0500,0.0000,250,7,0.0000,364.954590,1.861601,cov(0.05),,,,
3339014,13941,0.0500,0.0000,250,9,0.0000,908.003967,1.748899,cov(0.05),,,,
3339264,13942,0.0500,0.0000,250,13,0.0000,225.914078,1.878939,cov(0.05),,,,
3339514,13943,0.0500,0.0000,250,16,0.0000,0.000103,1.900809,cov(0.05),,,,
3339764,13944,0.0500,0.0000,250,12,0.0000,109.359550,1.900585,cov(0.05),,,,
3340014,13945,0.0500,0.0000,250,4,0.0000,175.443451,1.888563,cov(0.05),,,,
3340264,13946,0.0500,0.0000,250,10,0.0000,0.000032,1.949317,eps,,,,
3340514,13947,0.0500,0.0000,250,4,0.0000,0.000032,1.913957,cov(0.05),,,,
3340764,13948,0.0500,0.0000,250,9,0.0000,7373.872070,1.867404,cov(0.05),,,,
3341014,13949,0.0500,0.0000,250,8,0.0000,977.843750,1.837986,cov(0.05),,,,
3341264,13950,0.0500,0.0000,250,11,0.0000,0.000054,1.911266,cov(0.05),,,,
3341514,13951,0.0500,0.0000,250,9,0.0000,0.000162,1.849514,cov(0.05),,,,
3341764,13952,0.0500,0.0000,250,4,0.0000,0.000052,1.955289,cov(0.05),,,,
3342014,13953,0.0500,0.0000,250,19,0.0000,0.000030,1.817524,cov(0.05),,,,
3342264,13954,0.0500,0.0000,250,8,0.0000,0.000045,1.912476,cov(0.05),,,,
3342514,13955,0.0500,0.0000,250,10,0.0000,83318.757812,1.951880,eps,,,,
3342764,13956,0.0500,0.0000,250,8,0.0000,38.414585,1.935266,cov(0.05),,,,
3343014,13957,0.0500,0.0000,250,8,0.0000,142.842789,1.822196,eps,,,,
3343264,13958,0.0500,0.0000,250,10,0.0000,56140.949219,1.861189,cov(0.05),,,,
3343514,13959,0.0500,0.0000,250,8,0.0000,0.000067,1.881027,cov(0.05),,,,
3343764,13960,0.0500,0.0000,250,4,0.0000,30.261797,1.831690,cov(0.05),,,,
3344014,13961,0.0500,0.0000,250,12,0.0000,811.273438,1.791503,cov(0.05),,,,
3344264,13962,0.0500,0.0000,250,11,0.0000,1330.691528,1.823959,cov(0.05),,,,
